,Player No,Player Name,Position,Digs,Errors,Total,Efficiency %,Country,type,num_set,this_turn_score,num_race,win_or_lose
8,14,Erdem Dündar Eda (C),MB,1,0,1,100.00,TUR,DIG,0,0,11887,
9,5,Ercan Seyma ,OH,0,0,0,,TUR,DIG,0,0,11887,
10,6,Akman Kubra ,MB,0,2,2,-100.00,TUR,DIG,0,0,11887,
11,13,Boz Meryem ,O,0,2,2,-100.00,TUR,DIG,0,0,11887,
12,18,Gunes Zehra ,MB,0,0,0,,TUR,DIG,0,0,11887,
13,19,Kalac Asli ,MB,0,1,1,-100.00,TUR,DIG,0,0,11887,
0,10,Aykac Altıntaş Ayca ,L,3,2,5,20.00,TUR,DIG,1,22,11887,0
1,4,Ivegin Tugba ,OH,1,0,1,100.00,TUR,DIG,1,22,11887,0
2,9,Diken Meliha ,O,1,1,2,0.00,TUR,DIG,1,22,11887,0
3,2,Akoz Simge Sebnem ,L,0,0,0,,TUR,DIG,1,22,11887,0
4,3,Özbay Cansu ,S,0,0,0,,TUR,DIG,1,22,11887,0
5,5,Ercan Seyma ,OH,0,0,0,,TUR,DIG,1,22,11887,0
6,6,Akman Kubra ,MB,0,0,0,,TUR,DIG,1,22,11887,0
7,7,Baladin Hande ,OH,0,2,2,-100.00,TUR,DIG,1,22,11887,0
8,11,Aydemir Akyol Naz ,S,0,0,0,,TUR,DIG,1,22,11887,0
9,13,Boz Meryem ,O,0,0,0,,TUR,DIG,1,22,11887,0
10,14,Erdem Dündar Eda (C),MB,0,0,0,,TUR,DIG,1,22,11887,0
11,18,Gunes Zehra ,MB,0,0,0,,TUR,DIG,1,22,11887,0
12,19,Kalac Asli ,MB,0,0,0,,TUR,DIG,1,22,11887,0
13,99,Karakurt Ebrar ,O,0,0,0,,TUR,DIG,1,22,11887,0
0,10,Aykac Altıntaş Ayca ,L,4,2,7,28.57,TUR,DIG,2,21,11887,0
1,3,Özbay Cansu ,S,3,3,6,0.00,TUR,DIG,2,21,11887,0
2,4,Ivegin Tugba ,OH,1,1,2,0.00,TUR,DIG,2,21,11887,0
3,9,Diken Meliha ,O,1,1,2,0.00,TUR,DIG,2,21,11887,0
4,2,Akoz Simge Sebnem ,L,0,0,0,,TUR,DIG,2,21,11887,0
5,5,Ercan Seyma ,OH,0,0,0,,TUR,DIG,2,21,11887,0
6,6,Akman Kubra ,MB,0,1,1,-100.00,TUR,DIG,2,21,11887,0
7,7,Baladin Hande ,OH,0,0,0,,TUR,DIG,2,21,11887,0
8,11,Aydemir Akyol Naz ,S,0,0,0,,TUR,DIG,2,21,11887,0
9,13,Boz Meryem ,O,0,2,2,-100.00,TUR,DIG,2,21,11887,0
10,14,Erdem Dündar Eda (C),MB,0,0,0,,TUR,DIG,2,21,11887,0
11,18,Gunes Zehra ,MB,0,0,0,,TUR,DIG,2,21,11887,0
12,19,Kalac Asli ,MB,0,1,1,-100.00,TUR,DIG,2,21,11887,0
13,99,Karakurt Ebrar ,O,0,0,0,,TUR,DIG,2,21,11887,0
0,4,Ivegin Tugba ,OH,2,0,2,100.00,TUR,DIG,3,25,11887,1
1,99,Karakurt Ebrar ,O,2,0,2,100.00,TUR,DIG,3,25,11887,1
2,2,Akoz Simge Sebnem ,L,1,1,2,0.00,TUR,DIG,3,25,11887,1
3,7,Baladin Hande ,OH,1,0,1,100.00,TUR,DIG,3,25,11887,1
4,11,Aydemir Akyol Naz ,S,1,1,2,0.00,TUR,DIG,3,25,11887,1
5,14,Erdem Dündar Eda (C),MB,1,0,1,100.00,TUR,DIG,3,25,11887,1
6,3,Özbay Cansu ,S,0,0,0,,TUR,DIG,3,25,11887,1
7,5,Ercan Seyma ,OH,0,0,0,,TUR,DIG,3,25,11887,1
8,6,Akman Kubra ,MB,0,0,0,,TUR,DIG,3,25,11887,1
9,9,Diken Meliha ,O,0,0,0,,TUR,DIG,3,25,11887,1
10,10,Aykac Altıntaş Ayca ,L,0,0,0,,TUR,DIG,3,25,11887,1
11,13,Boz Meryem ,O,0,0,0,,TUR,DIG,3,25,11887,1
12,18,Gunes Zehra ,MB,0,0,0,,TUR,DIG,3,25,11887,1
13,19,Kalac Asli ,MB,0,0,0,,TUR,DIG,3,25,11887,1
0,2,Akoz Simge Sebnem ,L,2,1,3,33.33,TUR,DIG,4,17,11887,0
1,9,Diken Meliha ,O,1,3,4,-50.00,TUR,DIG,4,17,11887,0
2,11,Aydemir Akyol Naz ,S,1,0,1,100.00,TUR,DIG,4,17,11887,0
3,3,Özbay Cansu ,S,0,0,0,,TUR,DIG,4,17,11887,0
4,4,Ivegin Tugba ,OH,0,0,0,,TUR,DIG,4,17,11887,0
5,5,Ercan Seyma ,OH,0,0,0,,TUR,DIG,4,17,11887,0
6,6,Akman Kubra ,MB,0,1,1,-100.00,TUR,DIG,4,17,11887,0
7,7,Baladin Hande ,OH,0,0,0,,TUR,DIG,4,17,11887,0
8,10,Aykac Altıntaş Ayca ,L,0,0,0,,TUR,DIG,4,17,11887,0
9,13,Boz Meryem ,O,0,0,0,,TUR,DIG,4,17,11887,0
10,14,Erdem Dündar Eda (C),MB,0,0,0,,TUR,DIG,4,17,11887,0
11,18,Gunes Zehra ,MB,0,0,0,,TUR,DIG,4,17,11887,0
12,19,Kalac Asli ,MB,0,0,0,,TUR,DIG,4,17,11887,0
13,99,Karakurt Ebrar ,O,0,0,0,,TUR,DIG,4,17,11887,0
0,16,Peña Isabel Yonkaira Paola ,OH,9,5,14,28.57,DOM,DIG,0,0,11887,
1,5,Castillo Brenda ,L,5,5,10,0.00,DOM,DIG,0,0,11887,
2,20,Martinez Brayelin Elizabeth ,OH,4,1,7,42.86,DOM,DIG,0,0,11887,
3,7,Marte Frica Niverka Dharlenis ,S,3,3,6,0.00,DOM,DIG,0,0,11887,
4,21,Martinez Jineiry ,MB,3,1,4,50.00,DOM,DIG,0,0,11887,
5,17,Mambru Casilla Gina Altagracia ,O,2,1,3,33.33,DOM,DIG,0,0,11887,
6,18,De La Cruz De Peña Bethania ,OH,1,1,2,0.00,DOM,DIG,0,0,11887,
7,1,Vargas Valdez Annerys Victoria ,MB,0,0,0,,DOM,DIG,0,0,11887,
8,3,Eve Mejia Lisvel Elisa ,MB,0,0,0,,DOM,DIG,0,0,11887,
9,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,,DOM,DIG,0,0,11887,
10,11,Rodriguez Marifranchi ,MB,0,0,0,,DOM,DIG,0,0,11887,
11,12,Perez Javier Yokaty ,S,0,0,0,,DOM,DIG,0,0,11887,
12,14,Rivera Brens Prisilla (C),OH,0,1,1,-100.00,DOM,DIG,0,0,11887,
13,25,Martinez Caro Larysmer ,OH,0,0,0,,DOM,DIG,0,0,11887,
0,5,Castillo Brenda ,L,2,2,4,0.00,DOM,DIG,1,25,11887,1
1,16,Peña Isabel Yonkaira Paola ,OH,1,1,2,0.00,DOM,DIG,1,25,11887,1
2,20,Martinez Brayelin Elizabeth ,OH,1,0,3,33.33,DOM,DIG,1,25,11887,1
3,1,Vargas Valdez Annerys Victoria ,MB,0,0,0,,DOM,DIG,1,25,11887,1
4,3,Eve Mejia Lisvel Elisa ,MB,0,0,0,,DOM,DIG,1,25,11887,1
5,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,,DOM,DIG,1,25,11887,1
6,7,Marte Frica Niverka Dharlenis ,S,0,0,0,,DOM,DIG,1,25,11887,1
7,11,Rodriguez Marifranchi ,MB,0,0,0,,DOM,DIG,1,25,11887,1
8,12,Perez Javier Yokaty ,S,0,0,0,,DOM,DIG,1,25,11887,1
9,14,Rivera Brens Prisilla (C),OH,0,0,0,,DOM,DIG,1,25,11887,1
10,17,Mambru Casilla Gina Altagracia ,O,0,1,1,-100.00,DOM,DIG,1,25,11887,1
11,18,De La Cruz De Peña Bethania ,OH,0,0,0,,DOM,DIG,1,25,11887,1
12,21,Martinez Jineiry ,MB,0,1,1,-100.00,DOM,DIG,1,25,11887,1
13,25,Martinez Caro Larysmer ,OH,0,0,0,,DOM,DIG,1,25,11887,1
0,5,Castillo Brenda ,L,2,2,4,0.00,DOM,DIG,2,25,11887,1
1,16,Peña Isabel Yonkaira Paola ,OH,2,2,4,0.00,DOM,DIG,2,25,11887,1
2,17,Mambru Casilla Gina Altagracia ,O,2,0,2,100.00,DOM,DIG,2,25,11887,1
3,21,Martinez Jineiry ,MB,1,0,1,100.00,DOM,DIG,2,25,11887,1
4,1,Vargas Valdez Annerys Victoria ,MB,0,0,0,,DOM,DIG,2,25,11887,1
5,3,Eve Mejia Lisvel Elisa ,MB,0,0,0,,DOM,DIG,2,25,11887,1
6,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,,DOM,DIG,2,25,11887,1
7,7,Marte Frica Niverka Dharlenis ,S,0,3,3,-100.00,DOM,DIG,2,25,11887,1
8,11,Rodriguez Marifranchi ,MB,0,0,0,,DOM,DIG,2,25,11887,1
9,12,Perez Javier Yokaty ,S,0,0,0,,DOM,DIG,2,25,11887,1
10,14,Rivera Brens Prisilla (C),OH,0,0,0,,DOM,DIG,2,25,11887,1
11,18,De La Cruz De Peña Bethania ,OH,0,0,0,,DOM,DIG,2,25,11887,1
12,20,Martinez Brayelin Elizabeth ,OH,0,0,0,,DOM,DIG,2,25,11887,1
13,25,Martinez Caro Larysmer ,OH,0,0,0,,DOM,DIG,2,25,11887,1
0,16,Peña Isabel Yonkaira Paola ,OH,5,1,6,66.67,DOM,DIG,3,23,11887,0
1,7,Marte Frica Niverka Dharlenis ,S,2,0,2,100.00,DOM,DIG,3,23,11887,0
2,20,Martinez Brayelin Elizabeth ,OH,2,1,3,33.33,DOM,DIG,3,23,11887,0
3,5,Castillo Brenda ,L,1,0,1,100.00,DOM,DIG,3,23,11887,0
4,18,De La Cruz De Peña Bethania ,OH,1,0,1,100.00,DOM,DIG,3,23,11887,0
5,21,Martinez Jineiry ,MB,1,0,1,100.00,DOM,DIG,3,23,11887,0
6,1,Vargas Valdez Annerys Victoria ,MB,0,0,0,,DOM,DIG,3,23,11887,0
7,3,Eve Mejia Lisvel Elisa ,MB,0,0,0,,DOM,DIG,3,23,11887,0
8,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,,DOM,DIG,3,23,11887,0
9,11,Rodriguez Marifranchi ,MB,0,0,0,,DOM,DIG,3,23,11887,0
10,12,Perez Javier Yokaty ,S,0,0,0,,DOM,DIG,3,23,11887,0
11,14,Rivera Brens Prisilla (C),OH,0,1,1,-100.00,DOM,DIG,3,23,11887,0
12,17,Mambru Casilla Gina Altagracia ,O,0,0,0,,DOM,DIG,3,23,11887,0
13,25,Martinez Caro Larysmer ,OH,0,0,0,,DOM,DIG,3,23,11887,0
0,7,Marte Frica Niverka Dharlenis ,S,1,0,1,100.00,DOM,DIG,4,25,11887,1
1,16,Peña Isabel Yonkaira Paola ,OH,1,1,2,0.00,DOM,DIG,4,25,11887,1
2,20,Martinez Brayelin Elizabeth ,OH,1,0,1,100.00,DOM,DIG,4,25,11887,1
3,21,Martinez Jineiry ,MB,1,0,1,100.00,DOM,DIG,4,25,11887,1
4,1,Vargas Valdez Annerys Victoria ,MB,0,0,0,,DOM,DIG,4,25,11887,1
5,3,Eve Mejia Lisvel Elisa ,MB,0,0,0,,DOM,DIG,4,25,11887,1
6,5,Castillo Brenda ,L,0,1,1,-100.00,DOM,DIG,4,25,11887,1
7,6,Dominguez Martinez Camil Inmaculada ,S,0,0,0,,DOM,DIG,4,25,11887,1
8,11,Rodriguez Marifranchi ,MB,0,0,0,,DOM,DIG,4,25,11887,1
9,12,Perez Javier Yokaty ,S,0,0,0,,DOM,DIG,4,25,11887,1
10,14,Rivera Brens Prisilla (C),OH,0,0,0,,DOM,DIG,4,25,11887,1
11,17,Mambru Casilla Gina Altagracia ,O,0,0,0,,DOM,DIG,4,25,11887,1
12,18,De La Cruz De Peña Bethania ,OH,0,1,1,-100.00,DOM,DIG,4,25,11887,1
13,25,Martinez Caro Larysmer ,OH,0,0,0,,DOM,DIG,4,25,11887,1
0,14,Howe Hilary ,OH,7,2,9,55.56,CAN,DIG,0,0,11888,
1,1,Bujan Cassandra ,L,6,4,11,18.18,CAN,DIG,0,0,11888,
2,11,Mitrovic Andrea ,OH,5,1,7,57.14,CAN,DIG,0,0,11888,
3,12,Cross Jennifer (C),MB,4,1,5,60.00,CAN,DIG,0,0,11888,
4,13,King Brie ,S,3,1,6,33.33,CAN,DIG,0,0,11888,
5,15,Joseph Shainah ,O,3,0,3,100.00,CAN,DIG,0,0,11888,
6,3,Van Ryk Kiera ,OH,1,0,3,33.33,CAN,DIG,0,0,11888,
7,7,Van Buskirk Layne ,MB,1,0,1,100.00,CAN,DIG,0,0,11888,
8,16,Livingston Caroline ,OH,1,0,1,100.00,CAN,DIG,0,0,11888,
9,18,Robitaille Kim ,S,1,2,4,-25.00,CAN,DIG,0,0,11888,
10,8,Ogoms Alicia ,MB,0,0,0,,CAN,DIG,0,0,11888,
11,19,Maglio Emily ,MB,0,0,1,0.00,CAN,DIG,0,0,11888,
12,22,Snape Kennedy Brooklyn ,L,0,1,1,-100.00,CAN,DIG,0,0,11888,
13,23,Austin Parker Jane ,OH,0,0,0,,CAN,DIG,0,0,11888,
0,14,Howe Hilary ,OH,5,2,7,42.86,CAN,DIG,1,16,11888,0
1,11,Mitrovic Andrea ,OH,3,0,3,100.00,CAN,DIG,1,16,11888,0
2,1,Bujan Cassandra ,L,2,2,4,0.00,CAN,DIG,1,16,11888,0
3,12,Cross Jennifer (C),MB,2,0,2,100.00,CAN,DIG,1,16,11888,0
4,3,Van Ryk Kiera ,OH,1,0,1,100.00,CAN,DIG,1,16,11888,0
5,16,Livingston Caroline ,OH,1,0,1,100.00,CAN,DIG,1,16,11888,0
6,7,Van Buskirk Layne ,MB,0,0,0,,CAN,DIG,1,16,11888,0
7,8,Ogoms Alicia ,MB,0,0,0,,CAN,DIG,1,16,11888,0
8,13,King Brie ,S,0,1,2,-50.00,CAN,DIG,1,16,11888,0
9,15,Joseph Shainah ,O,0,0,0,,CAN,DIG,1,16,11888,0
10,18,Robitaille Kim ,S,0,1,1,-100.00,CAN,DIG,1,16,11888,0
11,19,Maglio Emily ,MB,0,0,1,0.00,CAN,DIG,1,16,11888,0
12,22,Snape Kennedy Brooklyn ,L,0,0,0,,CAN,DIG,1,16,11888,0
13,23,Austin Parker Jane ,OH,0,0,0,,CAN,DIG,1,16,11888,0
0,13,King Brie ,S,3,0,4,75.00,CAN,DIG,2,15,11888,0
1,12,Cross Jennifer (C),MB,2,1,3,33.33,CAN,DIG,2,15,11888,0
2,1,Bujan Cassandra ,L,1,1,2,0.00,CAN,DIG,2,15,11888,0
3,11,Mitrovic Andrea ,OH,1,0,2,50.00,CAN,DIG,2,15,11888,0
4,15,Joseph Shainah ,O,1,0,1,100.00,CAN,DIG,2,15,11888,0
5,3,Van Ryk Kiera ,OH,0,0,2,0.00,CAN,DIG,2,15,11888,0
6,7,Van Buskirk Layne ,MB,0,0,0,,CAN,DIG,2,15,11888,0
7,8,Ogoms Alicia ,MB,0,0,0,,CAN,DIG,2,15,11888,0
8,14,Howe Hilary ,OH,0,0,0,,CAN,DIG,2,15,11888,0
9,16,Livingston Caroline ,OH,0,0,0,,CAN,DIG,2,15,11888,0
10,18,Robitaille Kim ,S,0,0,0,,CAN,DIG,2,15,11888,0
11,19,Maglio Emily ,MB,0,0,0,,CAN,DIG,2,15,11888,0
12,22,Snape Kennedy Brooklyn ,L,0,0,0,,CAN,DIG,2,15,11888,0
13,23,Austin Parker Jane ,OH,0,0,0,,CAN,DIG,2,15,11888,0
0,1,Bujan Cassandra ,L,3,1,5,40.00,CAN,DIG,3,15,11888,0
1,14,Howe Hilary ,OH,2,0,2,100.00,CAN,DIG,3,15,11888,0
2,15,Joseph Shainah ,O,2,0,2,100.00,CAN,DIG,3,15,11888,0
3,7,Van Buskirk Layne ,MB,1,0,1,100.00,CAN,DIG,3,15,11888,0
4,11,Mitrovic Andrea ,OH,1,1,2,0.00,CAN,DIG,3,15,11888,0
5,18,Robitaille Kim ,S,1,1,3,0.00,CAN,DIG,3,15,11888,0
6,3,Van Ryk Kiera ,OH,0,0,0,,CAN,DIG,3,15,11888,0
7,8,Ogoms Alicia ,MB,0,0,0,,CAN,DIG,3,15,11888,0
8,12,Cross Jennifer (C),MB,0,0,0,,CAN,DIG,3,15,11888,0
9,13,King Brie ,S,0,0,0,,CAN,DIG,3,15,11888,0
10,16,Livingston Caroline ,OH,0,0,0,,CAN,DIG,3,15,11888,0
11,19,Maglio Emily ,MB,0,0,0,,CAN,DIG,3,15,11888,0
12,22,Snape Kennedy Brooklyn ,L,0,1,1,-100.00,CAN,DIG,3,15,11888,0
13,23,Austin Parker Jane ,OH,0,0,0,,CAN,DIG,3,15,11888,0
0,1,Kurogo Ai ,OH,15,3,18,66.67,JPN,DIG,0,0,11888,
1,14,Kobata Mako ,L,14,1,18,72.22,JPN,DIG,0,0,11888,
2,2,Nishida Sarina ,OH,11,1,12,83.33,JPN,DIG,0,0,11888,
3,8,Ishikawa Mayu ,OH,9,0,10,90.00,JPN,DIG,0,0,11888,
4,19,Yamada Nichika ,MB,7,0,7,100.00,JPN,DIG,0,0,11888,
5,24,Momii Aki ,S,4,0,4,100.00,JPN,DIG,0,0,11888,
6,10,Akutagawa Aika ,MB,3,0,3,100.00,JPN,DIG,0,0,11888,
7,3,Shimamura Haruyo ,MB,0,0,0,,JPN,DIG,0,0,11888,
8,5,Araki Erika (C),MB,0,0,0,,JPN,DIG,0,0,11888,
9,7,Ishii Yuki ,OH,0,0,0,,JPN,DIG,0,0,11888,
10,11,Nabeya Yurie ,OH,0,0,0,,JPN,DIG,0,0,11888,
11,15,Inoue Kotoe ,L,0,0,0,,JPN,DIG,0,0,11888,
12,20,Seki Nanami ,S,0,1,1,-100.00,JPN,DIG,0,0,11888,
13,21,Hayashi Kotona ,OH,0,0,0,,JPN,DIG,0,0,11888,
0,14,Kobata Mako ,L,6,0,8,75.00,JPN,DIG,1,25,11888,1
1,1,Kurogo Ai ,OH,5,1,6,66.67,JPN,DIG,1,25,11888,1
2,2,Nishida Sarina ,OH,3,1,4,50.00,JPN,DIG,1,25,11888,1
3,8,Ishikawa Mayu ,OH,3,0,4,75.00,JPN,DIG,1,25,11888,1
4,19,Yamada Nichika ,MB,2,0,2,100.00,JPN,DIG,1,25,11888,1
5,10,Akutagawa Aika ,MB,1,0,1,100.00,JPN,DIG,1,25,11888,1
6,3,Shimamura Haruyo ,MB,0,0,0,,JPN,DIG,1,25,11888,1
7,5,Araki Erika (C),MB,0,0,0,,JPN,DIG,1,25,11888,1
8,7,Ishii Yuki ,OH,0,0,0,,JPN,DIG,1,25,11888,1
9,11,Nabeya Yurie ,OH,0,0,0,,JPN,DIG,1,25,11888,1
10,15,Inoue Kotoe ,L,0,0,0,,JPN,DIG,1,25,11888,1
11,20,Seki Nanami ,S,0,0,0,,JPN,DIG,1,25,11888,1
12,21,Hayashi Kotona ,OH,0,0,0,,JPN,DIG,1,25,11888,1
13,24,Momii Aki ,S,0,0,0,,JPN,DIG,1,25,11888,1
0,14,Kobata Mako ,L,4,0,4,100.00,JPN,DIG,2,25,11888,1
1,2,Nishida Sarina ,OH,3,0,3,100.00,JPN,DIG,2,25,11888,1
2,8,Ishikawa Mayu ,OH,3,0,3,100.00,JPN,DIG,2,25,11888,1
3,19,Yamada Nichika ,MB,3,0,3,100.00,JPN,DIG,2,25,11888,1
4,1,Kurogo Ai ,OH,2,2,4,0.00,JPN,DIG,2,25,11888,1
5,10,Akutagawa Aika ,MB,2,0,2,100.00,JPN,DIG,2,25,11888,1
6,3,Shimamura Haruyo ,MB,0,0,0,,JPN,DIG,2,25,11888,1
7,5,Araki Erika (C),MB,0,0,0,,JPN,DIG,2,25,11888,1
8,7,Ishii Yuki ,OH,0,0,0,,JPN,DIG,2,25,11888,1
9,11,Nabeya Yurie ,OH,0,0,0,,JPN,DIG,2,25,11888,1
10,15,Inoue Kotoe ,L,0,0,0,,JPN,DIG,2,25,11888,1
11,20,Seki Nanami ,S,0,1,1,-100.00,JPN,DIG,2,25,11888,1
12,21,Hayashi Kotona ,OH,0,0,0,,JPN,DIG,2,25,11888,1
13,24,Momii Aki ,S,0,0,0,,JPN,DIG,2,25,11888,1
0,1,Kurogo Ai ,OH,8,0,8,100.00,JPN,DIG,3,25,11888,1
1,2,Nishida Sarina ,OH,5,0,5,100.00,JPN,DIG,3,25,11888,1
2,14,Kobata Mako ,L,4,1,6,50.00,JPN,DIG,3,25,11888,1
3,24,Momii Aki ,S,4,0,4,100.00,JPN,DIG,3,25,11888,1
4,8,Ishikawa Mayu ,OH,3,0,3,100.00,JPN,DIG,3,25,11888,1
5,19,Yamada Nichika ,MB,2,0,2,100.00,JPN,DIG,3,25,11888,1
6,3,Shimamura Haruyo ,MB,0,0,0,,JPN,DIG,3,25,11888,1
7,5,Araki Erika (C),MB,0,0,0,,JPN,DIG,3,25,11888,1
8,7,Ishii Yuki ,OH,0,0,0,,JPN,DIG,3,25,11888,1
9,10,Akutagawa Aika ,MB,0,0,0,,JPN,DIG,3,25,11888,1
10,11,Nabeya Yurie ,OH,0,0,0,,JPN,DIG,3,25,11888,1
11,15,Inoue Kotoe ,L,0,0,0,,JPN,DIG,3,25,11888,1
12,20,Seki Nanami ,S,0,0,0,,JPN,DIG,3,25,11888,1
13,21,Hayashi Kotona ,OH,0,0,0,,JPN,DIG,3,25,11888,1
0,15,Lin Li ,L,9,5,16,25.00,CHN,DIG,0,0,11889,
1,10,Liu Xiaotong ,OH,4,1,5,60.00,CHN,DIG,0,0,11889,
2,3,Diao Linyu ,S,3,5,8,-25.00,CHN,DIG,0,0,11889,
3,8,Li Yao ,OH,2,2,5,0.00,CHN,DIG,0,0,11889,
4,22,Duan Fang ,OH,2,1,3,33.33,CHN,DIG,0,0,11889,
5,19,Liu Yanhan ,OH,1,3,4,-50.00,CHN,DIG,0,0,11889,
6,4,Yang Hanyu ,MB,0,1,1,-100.00,CHN,DIG,0,0,11889,
7,5,Gao Yi ,MB,0,0,0,,CHN,DIG,0,0,11889,
8,7,Wang Yuanyuan ,MB,0,0,0,,CHN,DIG,0,0,11889,
9,9,Zhang Changning (C),OH,0,0,0,,CHN,DIG,0,0,11889,
10,11,Yao Di ,S,0,0,0,,CHN,DIG,0,0,11889,
11,14,Zheng Yixin ,O,0,0,0,,CHN,DIG,0,0,11889,
12,18,Wang Mengjie ,L,0,0,0,,CHN,DIG,0,0,11889,
0,15,Lin Li ,L,2,1,3,33.33,CHN,DIG,1,22,11889,0
1,3,Diao Linyu ,S,1,1,2,0.00,CHN,DIG,1,22,11889,0
2,22,Duan Fang ,OH,1,0,1,100.00,CHN,DIG,1,22,11889,0
3,4,Yang Hanyu ,MB,0,1,1,-100.00,CHN,DIG,1,22,11889,0
4,5,Gao Yi ,MB,0,0,0,,CHN,DIG,1,22,11889,0
5,7,Wang Yuanyuan ,MB,0,0,0,,CHN,DIG,1,22,11889,0
6,8,Li Yao ,OH,0,0,0,,CHN,DIG,1,22,11889,0
7,9,Zhang Changning (C),OH,0,0,0,,CHN,DIG,1,22,11889,0
8,10,Liu Xiaotong ,OH,0,0,0,,CHN,DIG,1,22,11889,0
9,11,Yao Di ,S,0,0,0,,CHN,DIG,1,22,11889,0
10,14,Zheng Yixin ,O,0,0,0,,CHN,DIG,1,22,11889,0
11,18,Wang Mengjie ,L,0,0,0,,CHN,DIG,1,22,11889,0
12,19,Liu Yanhan ,OH,0,2,2,-100.00,CHN,DIG,1,22,11889,0
0,15,Lin Li ,L,3,1,4,50.00,CHN,DIG,2,18,11889,0
1,3,Diao Linyu ,S,2,1,3,33.33,CHN,DIG,2,18,11889,0
2,10,Liu Xiaotong ,OH,2,1,3,33.33,CHN,DIG,2,18,11889,0
3,8,Li Yao ,OH,1,1,2,0.00,CHN,DIG,2,18,11889,0
4,19,Liu Yanhan ,OH,1,0,1,100.00,CHN,DIG,2,18,11889,0
5,4,Yang Hanyu ,MB,0,0,0,,CHN,DIG,2,18,11889,0
6,5,Gao Yi ,MB,0,0,0,,CHN,DIG,2,18,11889,0
7,7,Wang Yuanyuan ,MB,0,0,0,,CHN,DIG,2,18,11889,0
8,9,Zhang Changning (C),OH,0,0,0,,CHN,DIG,2,18,11889,0
9,11,Yao Di ,S,0,0,0,,CHN,DIG,2,18,11889,0
10,14,Zheng Yixin ,O,0,0,0,,CHN,DIG,2,18,11889,0
11,18,Wang Mengjie ,L,0,0,0,,CHN,DIG,2,18,11889,0
12,22,Duan Fang ,OH,0,0,0,,CHN,DIG,2,18,11889,0
0,8,Li Yao ,OH,1,0,1,100.00,CHN,DIG,3,25,11889,1
1,15,Lin Li ,L,1,1,2,0.00,CHN,DIG,3,25,11889,1
2,22,Duan Fang ,OH,1,0,1,100.00,CHN,DIG,3,25,11889,1
3,3,Diao Linyu ,S,0,2,2,-100.00,CHN,DIG,3,25,11889,1
4,4,Yang Hanyu ,MB,0,0,0,,CHN,DIG,3,25,11889,1
5,5,Gao Yi ,MB,0,0,0,,CHN,DIG,3,25,11889,1
6,7,Wang Yuanyuan ,MB,0,0,0,,CHN,DIG,3,25,11889,1
7,9,Zhang Changning (C),OH,0,0,0,,CHN,DIG,3,25,11889,1
8,10,Liu Xiaotong ,OH,0,0,0,,CHN,DIG,3,25,11889,1
9,11,Yao Di ,S,0,0,0,,CHN,DIG,3,25,11889,1
10,14,Zheng Yixin ,O,0,0,0,,CHN,DIG,3,25,11889,1
11,18,Wang Mengjie ,L,0,0,0,,CHN,DIG,3,25,11889,1
12,19,Liu Yanhan ,OH,0,1,1,-100.00,CHN,DIG,3,25,11889,1
0,15,Lin Li ,L,3,2,7,14.29,CHN,DIG,4,22,11889,0
1,10,Liu Xiaotong ,OH,2,0,2,100.00,CHN,DIG,4,22,11889,0
2,3,Diao Linyu ,S,0,1,1,-100.00,CHN,DIG,4,22,11889,0
3,4,Yang Hanyu ,MB,0,0,0,,CHN,DIG,4,22,11889,0
4,5,Gao Yi ,MB,0,0,0,,CHN,DIG,4,22,11889,0
5,7,Wang Yuanyuan ,MB,0,0,0,,CHN,DIG,4,22,11889,0
6,8,Li Yao ,OH,0,1,2,-50.00,CHN,DIG,4,22,11889,0
7,9,Zhang Changning (C),OH,0,0,0,,CHN,DIG,4,22,11889,0
8,11,Yao Di ,S,0,0,0,,CHN,DIG,4,22,11889,0
9,14,Zheng Yixin ,O,0,0,0,,CHN,DIG,4,22,11889,0
10,18,Wang Mengjie ,L,0,0,0,,CHN,DIG,4,22,11889,0
11,19,Liu Yanhan ,OH,0,0,0,,CHN,DIG,4,22,11889,0
12,22,Duan Fang ,OH,0,1,1,-100.00,CHN,DIG,4,22,11889,0
0,22,Lozo Sara ,O,10,2,12,66.67,SRB,DIG,0,0,11889,
1,2,Lazovic Katarina (C),OH,9,3,12,50.00,SRB,DIG,0,0,11889,
2,3,Caric Sara ,O,6,2,9,44.44,SRB,DIG,0,0,11889,
3,31,Djurdjevic Sanja ,L,6,5,12,8.33,SRB,DIG,0,0,11889,
4,21,Kocic Jovana ,MB,4,0,4,100.00,SRB,DIG,0,0,11889,
5,7,Jaksic Ana ,S,2,5,7,-42.86,SRB,DIG,0,0,11889,
6,23,Djordjevic Mila ,S,2,0,2,100.00,SRB,DIG,0,0,11889,
7,24,Medic Sofija ,MB,1,0,1,100.00,SRB,DIG,0,0,11889,
8,6,Uzelac Aleksandra ,OH,0,0,0,,SRB,DIG,0,0,11889,
9,25,Markovic Bozica ,MB,0,1,1,-100.00,SRB,DIG,0,0,11889,
10,27,Bukilic Vanja ,O,0,0,0,,SRB,DIG,0,0,11889,
11,28,Delic Jelena ,MB,0,0,0,,SRB,DIG,0,0,11889,
